league,split,date,week,game,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,result
LCK,2018-2,43312.32718,7.1,2,Red,Team,Team,Kingzone DragonX, ,Aatrox,Taliyah,Orianna,Talon,LeBlanc,1
LCK,2018-2,43312.37958,7.1,3,Blue,Top,Rascal,Kingzone DragonX,Gangplank,Orianna,Shen,Kalista,Varus,Jhin,1
LCK,2018-2,43312.37958,7.1,3,Blue,Jungle,Peanut,Kingzone DragonX,Trundle,Orianna,Shen,Kalista,Varus,Jhin,1
LCK,2018-2,43312.37958,7.1,3,Blue,Middle,Bdd,Kingzone DragonX,Aurelion Sol,Orianna,Shen,Kalista,Varus,Jhin,1
LCK,2018-2,43312.37958,7.1,3,Blue,ADC,PraY,Kingzone DragonX,Ezreal,Orianna,Shen,Kalista,Varus,Jhin,1
LCK,2018-2,43312.37958,7.1,3,Blue,Support,GorillA,Kingzone DragonX,Soraka,Orianna,Shen,Kalista,Varus,Jhin,1
LCK,2018-2,43312.37958,7.1,3,Red,Top,Lindarang,Hanwha Life Esports,Ornn,Aatrox,Rakan,Taliyah,Braum,Alistar,0
LCK,2018-2,43312.37958,7.1,3,Red,Jungle,SeongHwan,Hanwha Life Esports,Kindred,Aatrox,Rakan,Taliyah,Braum,Alistar,0
LCK,2018-2,43312.37958,7.1,3,Red,Middle,Lava,Hanwha Life Esports,Zoe,Aatrox,Rakan,Taliyah,Braum,Alistar,0
LCK,2018-2,43312.37958,7.1,3,Red,ADC,Sangyoon,Hanwha Life Esports,Kai'Sa,Aatrox,Rakan,Taliyah,Braum,Alistar,0
LCK,2018-2,43312.37958,7.1,3,Red,Support,Key,Hanwha Life Esports,Tahm Kench,Aatrox,Rakan,Taliyah,Braum,Alistar,0
LCK,2018-2,43312.37958,7.1,3,Blue,Team,Team,Kingzone DragonX, ,Orianna,Shen,Kalista,Varus,Jhin,1
LCK,2018-2,43312.37958,7.1,3,Red,Team,Team,Hanwha Life Esports, ,Aatrox,Rakan,Taliyah,Braum,Alistar,0
LCK,2018-2,43313.11161,7.2,1,Blue,Top,Crazy,BBQ Olivers,Gnar,Ezreal,Zoe,Galio,Braum,Rakan,0
LCK,2018-2,43313.11161,7.2,1,Blue,Jungle,Trick,BBQ Olivers,Gragas,Ezreal,Zoe,Galio,Braum,Rakan,0
LCK,2018-2,43313.11161,7.2,1,Blue,Middle,Tempt,BBQ Olivers,Corki,Ezreal,Zoe,Galio,Braum,Rakan,0
LCK,2018-2,43313.11161,7.2,1,Blue,ADC,Ghost,BBQ Olivers,Varus,Ezreal,Zoe,Galio,Braum,Rakan,0
LCK,2018-2,43313.11161,7.2,1,Blue,Support,IgNar,BBQ Olivers,Tahm Kench,Ezreal,Zoe,Galio,Braum,Rakan,0
LCK,2018-2,43313.11161,7.2,1,Red,Top,CuVee,Gen.G,Kennen,Aatrox,Taliyah,Azir,Jayce,Gangplank,1
LCK,2018-2,43313.11161,7.2,1,Red,Jungle,Ambition,Gen.G,Trundle,Aatrox,Taliyah,Azir,Jayce,Gangplank,1
LCK,2018-2,43313.11161,7.2,1,Red,Middle,Fly,Gen.G,Orianna,Aatrox,Taliyah,Azir,Jayce,Gangplank,1
LCK,2018-2,43313.11161,7.2,1,Red,ADC,Ruler,Gen.G,Ashe,Aatrox,Taliyah,Azir,Jayce,Gangplank,1
LCK,2018-2,43313.11161,7.2,1,Red,Support,CoreJJ,Gen.G,Alistar,Aatrox,Taliyah,Azir,Jayce,Gangplank,1
LCK,2018-2,43313.11161,7.2,1,Blue,Team,Team,BBQ Olivers, ,Ezreal,Zoe,Galio,Braum,Rakan,0
LCK,2018-2,43313.11161,7.2,1,Red,Team,Team,Gen.G, ,Aatrox,Taliyah,Azir,Jayce,Gangplank,1
LCK,2018-2,43313.15307,7.2,2,Blue,Top,CuVee,Gen.G,Kennen,Azir,Kindred,Jayce,Gangplank,Gnar,1
LCK,2018-2,43313.15307,7.2,2,Blue,Jungle,Ambition,Gen.G,Sejuani,Azir,Kindred,Jayce,Gangplank,Gnar,1
LCK,2018-2,43313.15307,7.2,2,Blue,Middle,Fly,Gen.G,Orianna,Azir,Kindred,Jayce,Gangplank,Gnar,1
LCK,2018-2,43313.15307,7.2,2,Blue,ADC,Ruler,Gen.G,Ashe,Azir,Kindred,Jayce,Gangplank,Gnar,1
LCK,2018-2,43313.15307,7.2,2,Blue,Support,CoreJJ,Gen.G,Alistar,Azir,Kindred,Jayce,Gangplank,Gnar,1
LCK,2018-2,43313.15307,7.2,2,Red,Top,Crazy,BBQ Olivers,Rumble,Aatrox,Trundle,Taliyah,Camille,Braum,0
LCK,2018-2,43313.15307,7.2,2,Red,Jungle,Trick,BBQ Olivers,Gragas,Aatrox,Trundle,Taliyah,Camille,Braum,0
LCK,2018-2,43313.15307,7.2,2,Red,Middle,Tempt,BBQ Olivers,Zoe,Aatrox,Trundle,Taliyah,Camille,Braum,0
LCK,2018-2,43313.15307,7.2,2,Red,ADC,Ghost,BBQ Olivers,Varus,Aatrox,Trundle,Taliyah,Camille,Braum,0
LCK,2018-2,43313.15307,7.2,2,Red,Support,IgNar,BBQ Olivers,Tahm Kench,Aatrox,Trundle,Taliyah,Camille,Braum,0
LCK,2018-2,43313.15307,7.2,2,Blue,Team,Team,Gen.G, ,Azir,Kindred,Jayce,Gangplank,Gnar,1
LCK,2018-2,43313.15307,7.2,2,Red,Team,Team,BBQ Olivers, ,Aatrox,Trundle,Taliyah,Camille,Braum,0
LCK,2018-2,43313.20065,7.2,1,Blue,Top,Thal,SK Telecom T1,Kennen,Alistar,Rakan,Zoe,Ashe,Kai'Sa,1
LCK,2018-2,43313.20065,7.2,1,Blue,Jungle,Blank,SK Telecom T1,Sejuani,Alistar,Rakan,Zoe,Ashe,Kai'Sa,1
LCK,2018-2,43313.20065,7.2,1,Blue,Middle,Pirean,SK Telecom T1,Swain,Alistar,Rakan,Zoe,Ashe,Kai'Sa,1
LCK,2018-2,43313.20065,7.2,1,Blue,ADC,Bang,SK Telecom T1,Ezreal,Alistar,Rakan,Zoe,Ashe,Kai'Sa,1
LCK,2018-2,43313.20065,7.2,1,Blue,Support,Effort,SK Telecom T1,Shen,Alistar,Rakan,Zoe,Ashe,Kai'Sa,1
LCK,2018-2,43313.20065,7.2,1,Red,Top,Kiin,Afreeca Freecs,Jayce,Aatrox,Taliyah,Tahm Kench,Camille,Orianna,0
LCK,2018-2,43313.20065,7.2,1,Red,Jungle,Mowgli,Afreeca Freecs,Trundle,Aatrox,Taliyah,Tahm Kench,Camille,Orianna,0
LCK,2018-2,43313.20065,7.2,1,Red,Middle,Kuro,Afreeca Freecs,Anivia,Aatrox,Taliyah,Tahm Kench,Camille,Orianna,0
LCK,2018-2,43313.20065,7.2,1,Red,ADC,Aiming,Afreeca Freecs,Jhin,Aatrox,Taliyah,Tahm Kench,Camille,Orianna,0
LCK,2018-2,43313.20065,7.2,1,Red,Support,TusiN,Afreeca Freecs,Morgana,Aatrox,Taliyah,Tahm Kench,Camille,Orianna,0
LCK,2018-2,43313.20065,7.2,1,Blue,Team,Team,SK Telecom T1, ,Alistar,Rakan,Zoe,Ashe,Kai'Sa,1
LCK,2018-2,43313.20065,7.2,1,Red,Team,Team,Afreeca Freecs, ,Aatrox,Taliyah,Tahm Kench,Camille,Orianna,0
LCK,2018-2,43313.28531,7.2,2,Blue,Top,Kiin,Afreeca Freecs,Vladimir,Ezreal,Tahm Kench,Morgana,Kennen,Dr. Mundo,1
LCK,2018-2,43313.28531,7.2,2,Blue,Jungle,Mowgli,Afreeca Freecs,Gragas,Ezreal,Tahm Kench,Morgana,Kennen,Dr. Mundo,1
LCK,2018-2,43313.28531,7.2,2,Blue,Middle,Kuro,Afreeca Freecs,Yasuo,Ezreal,Tahm Kench,Morgana,Kennen,Dr. Mundo,1
LCK,2018-2,43313.28531,7.2,2,Blue,ADC,Aiming,Afreeca Freecs,Swain,Ezreal,Tahm Kench,Morgana,Kennen,Dr. Mundo,1
LCK,2018-2,43313.28531,7.2,2,Blue,Support,TusiN,Afreeca Freecs,Shen,Ezreal,Tahm Kench,Morgana,Kennen,Dr. Mundo,1
LCK,2018-2,43313.28531,7.2,2,Red,Top,Thal,SK Telecom T1,Gangplank,Aatrox,Taliyah,Rakan,Darius,Gnar,0
LCK,2018-2,43313.28531,7.2,2,Red,Jungle,Blank,SK Telecom T1,Trundle,Aatrox,Taliyah,Rakan,Darius,Gnar,0
LCK,2018-2,43313.28531,7.2,2,Red,Middle,Pirean,SK Telecom T1,Orianna,Aatrox,Taliyah,Rakan,Darius,Gnar,0
LCK,2018-2,43313.28531,7.2,2,Red,ADC,Bang,SK Telecom T1,Xayah,Aatrox,Taliyah,Rakan,Darius,Gnar,0
LCK,2018-2,43313.28531,7.2,2,Red,Support,Effort,SK Telecom T1,Alistar,Aatrox,Taliyah,Rakan,Darius,Gnar,0
LCK,2018-2,43313.28531,7.2,2,Blue,Team,Team,Afreeca Freecs, ,Ezreal,Tahm Kench,Morgana,Kennen,Dr. Mundo,1
LCK,2018-2,43313.28531,7.2,2,Red,Team,Team,SK Telecom T1, ,Aatrox,Taliyah,Rakan,Darius,Gnar,0
LCK,2018-2,43313.33395,7.2,3,Blue,Top,Thal,SK Telecom T1,Ryze,Yasuo,Swain,Rakan,Gnar,Camille,0
LCK,2018-2,43313.33395,7.2,3,Blue,Jungle,Blank,SK Telecom T1,Gragas,Yasuo,Swain,Rakan,Gnar,Camille,0
LCK,2018-2,43313.33395,7.2,3,Blue,Middle,Pirean,SK Telecom T1,Jayce,Yasuo,Swain,Rakan,Gnar,Camille,0
LCK,2018-2,43313.33395,7.2,3,Blue,ADC,Bang,SK Telecom T1,Ashe,Yasuo,Swain,Rakan,Gnar,Camille,0
LCK,2018-2,43313.33395,7.2,3,Blue,Support,Effort,SK Telecom T1,Tahm Kench,Yasuo,Swain,Rakan,Gnar,Camille,0
LCK,2018-2,43313.33395,7.2,3,Red,Top,Kiin,Afreeca Freecs,Gangplank,Aatrox,Taliyah,Ezreal,Kennen,Vladimir,1
LCK,2018-2,43313.33395,7.2,3,Red,Jungle,Mowgli,Afreeca Freecs,Zac,Aatrox,Taliyah,Ezreal,Kennen,Vladimir,1
LCK,2018-2,43313.33395,7.2,3,Red,Middle,Kuro,Afreeca Freecs,Vel'koz,Aatrox,Taliyah,Ezreal,Kennen,Vladimir,1
LCK,2018-2,43313.33395,7.2,3,Red,ADC,Aiming,Afreeca Freecs,Varus,Aatrox,Taliyah,Ezreal,Kennen,Vladimir,1
LCK,2018-2,43313.33395,7.2,3,Red,Support,TusiN,Afreeca Freecs,Alistar,Aatrox,Taliyah,Ezreal,Kennen,Vladimir,1
LCK,2018-2,43313.33395,7.2,3,Blue,Team,Team,SK Telecom T1, ,Yasuo,Swain,Rakan,Gnar,Camille,0
LCK,2018-2,43313.33395,7.2,3,Red,Team,Team,Afreeca Freecs, ,Aatrox,Taliyah,Ezreal,Kennen,Vladimir,1
LCK,2018-2,43314.0694,7.3,1,Blue,Top,Lindarang,Hanwha Life Esports,Camille,Rakan,Tahm Kench,Galio,Kalista,Tristana,1
LCK,2018-2,43314.0694,7.3,1,Blue,Jungle,SeongHwan,Hanwha Life Esports,Skarner,Rakan,Tahm Kench,Galio,Kalista,Tristana,1
LCK,2018-2,43314.0694,7.3,1,Blue,Middle,Lava,Hanwha Life Esports,Ryze,Rakan,Tahm Kench,Galio,Kalista,Tristana,1
LCK,2018-2,43314.0694,7.3,1,Blue,ADC,Sangyoon,Hanwha Life Esports,Ezreal,Rakan,Tahm Kench,Galio,Kalista,Tristana,1
LCK,2018-2,43314.0694,7.3,1,Blue,Support,Key,Hanwha Life Esports,Shen,Rakan,Tahm Kench,Galio,Kalista,Tristana,1
LCK,2018-2,43314.0694,7.3,1,Red,Top,ADD,MVP,Cho'gath,Aatrox,Taliyah,Trundle,Yasuo,LeBlanc,0
LCK,2018-2,43314.0694,7.3,1,Red,Jungle,Yondu,MVP,Sejuani,Aatrox,Taliyah,Trundle,Yasuo,LeBlanc,0
LCK,2018-2,43314.0694,7.3,1,Red,Middle,Ian,MVP,Orianna,Aatrox,Taliyah,Trundle,Yasuo,LeBlanc,0
LCK,2018-2,43314.0694,7.3,1,Red,ADC,Pilot,MVP,Varus,Aatrox,Taliyah,Trundle,Yasuo,LeBlanc,0
LCK,2018-2,43314.0694,7.3,1,Red,Support,Max,MVP,Braum,Aatrox,Taliyah,Trundle,Yasuo,LeBlanc,0
LCK,2018-2,43314.0694,7.3,1,Blue,Team,Team,Hanwha Life Esports, ,Rakan,Tahm Kench,Galio,Kalista,Tristana,1
LCK,2018-2,43314.0694,7.3,1,Red,Team,Team,MVP, ,Aatrox,Taliyah,Trundle,Yasuo,LeBlanc,0
LCK,2018-2,43314.15736,7.3,2,Blue,Top,ADD,MVP,Gangplank,Ryze,Shen,Kindred,Orianna,Zoe,0
LCK,2018-2,43314.15736,7.3,2,Blue,Jungle,Yondu,MVP,Trundle,Ryze,Shen,Kindred,Orianna,Zoe,0
LCK,2018-2,43314.15736,7.3,2,Blue,Middle,Ian,MVP,Xerath,Ryze,Shen,Kindred,Orianna,Zoe,0
LCK,2018-2,43314.15736,7.3,2,Blue,ADC,Pilot,MVP,Ezreal,Ryze,Shen,Kindred,Orianna,Zoe,0
LCK,2018-2,43314.15736,7.3,2,Blue,Support,Max,MVP,Braum,Ryze,Shen,Kindred,Orianna,Zoe,0
LCK,2018-2,43314.15736,7.3,2,Red,Top,Lindarang,Hanwha Life Esports,Vladimir,Aatrox,Rakan,Taliyah,LeBlanc,Yasuo,1
LCK,2018-2,43314.15736,7.3,2,Red,Jungle,SeongHwan,Hanwha Life Esports,Skarner,Aatrox,Rakan,Taliyah,LeBlanc,Yasuo,1
LCK,2018-2,43314.15736,7.3,2,Red,Middle,Lava,Hanwha Life Esports,Azir,Aatrox,Rakan,Taliyah,LeBlanc,Yasuo,1
LCK,2018-2,43314.15736,7.3,2,Red,ADC,Sangyoon,Hanwha Life Esports,Jhin,Aatrox,Rakan,Taliyah,LeBlanc,Yasuo,1
LCK,2018-2,43314.15736,7.3,2,Red,Support,Key,Hanwha Life Esports,Tahm Kench,Aatrox,Rakan,Taliyah,LeBlanc,Yasuo,1
LCK,2018-2,43314.15736,7.3,2,Blue,Team,Team,MVP, ,Ryze,Shen,Kindred,Orianna,Zoe,0
LCK,2018-2,43314.15736,7.3,2,Red,Team,Team,Hanwha Life Esports, ,Aatrox,Rakan,Taliyah,LeBlanc,Yasuo,1
LCK,2018-2,43314.19818,7.3,1,Blue,Top,SoHwan,Jin Air Green Wings,Kennen,Yasuo,Rakan,LeBlanc,Gangplank,Varus,1
LCK,2018-2,43314.19818,7.3,1,Blue,Jungle,UmTi,Jin Air Green Wings,Kindred,Yasuo,Rakan,LeBlanc,Gangplank,Varus,1
LCK,2018-2,43314.19818,7.3,1,Blue,Middle,Grace,Jin Air Green Wings,Orianna,Yasuo,Rakan,LeBlanc,Gangplank,Varus,1
LCK,2018-2,43314.19818,7.3,1,Blue,ADC,Teddy,Jin Air Green Wings,Vladimir,Yasuo,Rakan,LeBlanc,Gangplank,Varus,1
LCK,2018-2,43314.19818,7.3,1,Blue,Support,Nova,Jin Air Green Wings,Shen,Yasuo,Rakan,LeBlanc,Gangplank,Varus,1
LCK,2018-2,43314.19818,7.3,1,Red,Top,Smeb,KT Rolster,Gnar,Aatrox,Taliyah,Tahm Kench,Jhin,Ezreal,0
LCK,2018-2,43314.19818,7.3,1,Red,Jungle,Score,KT Rolster,Trundle,Aatrox,Taliyah,Tahm Kench,Jhin,Ezreal,0
LCK,2018-2,43314.19818,7.3,1,Red,Middle,PawN,KT Rolster,Ryze,Aatrox,Taliyah,Tahm Kench,Jhin,Ezreal,0
LCK,2018-2,43314.19818,7.3,1,Red,ADC,Deft,KT Rolster,Kai'Sa,Aatrox,Taliyah,Tahm Kench,Jhin,Ezreal,0
LCK,2018-2,43314.19818,7.3,1,Red,Support,Mata,KT Rolster,Alistar,Aatrox,Taliyah,Tahm Kench,Jhin,Ezreal,0
LCK,2018-2,43314.19818,7.3,1,Blue,Team,Team,Jin Air Green Wings, ,Yasuo,Rakan,LeBlanc,Gangplank,Varus,1
LCK,2018-2,43314.19818,7.3,1,Red,Team,Team,KT Rolster, ,Aatrox,Taliyah,Tahm Kench,Jhin,Ezreal,0
LCK,2018-2,43314.28289,7.3,2,Blue,Top,Smeb,KT Rolster,Kennen,Tahm Kench,Morgana,Zoe,Gangplank,Camille,1
LCK,2018-2,43314.28289,7.3,2,Blue,Jungle,Score,KT Rolster,Gragas,Tahm Kench,Morgana,Zoe,Gangplank,Camille,1
LCK,2018-2,43314.28289,7.3,2,Blue,Middle,Ucal,KT Rolster,Ryze,Tahm Kench,Morgana,Zoe,Gangplank,Camille,1
LCK,2018-2,43314.28289,7.3,2,Blue,ADC,Deft,KT Rolster,Tristana,Tahm Kench,Morgana,Zoe,Gangplank,Camille,1
LCK,2018-2,43314.28289,7.3,2,Blue,Support,Mata,KT Rolster,Rakan,Tahm Kench,Morgana,Zoe,Gangplank,Camille,1
LCK,2018-2,43314.28289,7.3,2,Red,Top,SoHwan,Jin Air Green Wings,Vladimir,Aatrox,Taliyah,Shen,Yasuo,Azir,0
LCK,2018-2,43314.28289,7.3,2,Red,Jungle,UmTi,Jin Air Green Wings,Trundle,Aatrox,Taliyah,Shen,Yasuo,Azir,0
LCK,2018-2,43314.28289,7.3,2,Red,Middle,Grace,Jin Air Green Wings,Orianna,Aatrox,Taliyah,Shen,Yasuo,Azir,0
LCK,2018-2,43314.28289,7.3,2,Red,ADC,Teddy,Jin Air Green Wings,Xayah,Aatrox,Taliyah,Shen,Yasuo,Azir,0
LCK,2018-2,43314.28289,7.3,2,Red,Support,Nova,Jin Air Green Wings,Alistar,Aatrox,Taliyah,Shen,Yasuo,Azir,0
LCK,2018-2,43314.28289,7.3,2,Blue,Team,Team,KT Rolster, ,Tahm Kench,Morgana,Zoe,Gangplank,Camille,1
LCK,2018-2,43314.28289,7.3,2,Red,Team,Team,Jin Air Green Wings, ,Aatrox,Taliyah,Shen,Yasuo,Azir,0
LCK,2018-2,43314.32454,7.3,3,Blue,Top,SoHwan,Jin Air Green Wings,Gangplank,Yasuo,Rakan,Ryze,Trundle,Gragas,0
LCK,2018-2,43314.32454,7.3,3,Blue,Jungle,UmTi,Jin Air Green Wings,Skarner,Yasuo,Rakan,Ryze,Trundle,Gragas,0
LCK,2018-2,43314.32454,7.3,3,Blue,Middle,Grace,Jin Air Green Wings,Orianna,Yasuo,Rakan,Ryze,Trundle,Gragas,0
LCK,2018-2,43314.32454,7.3,3,Blue,ADC,Teddy,Jin Air Green Wings,Ezreal,Yasuo,Rakan,Ryze,Trundle,Gragas,0
LCK,2018-2,43314.32454,7.3,3,Blue,Support,Nova,Jin Air Green Wings,Shen,Yasuo,Rakan,Ryze,Trundle,Gragas,0
LCK,2018-2,43314.32454,7.3,3,Red,Top,Smeb,KT Rolster,Gnar,Aatrox,Taliyah,Tahm Kench,Camille,Kennen,1
LCK,2018-2,43314.32454,7.3,3,Red,Jungle,Score,KT Rolster,Sejuani,Aatrox,Taliyah,Tahm Kench,Camille,Kennen,1
LCK,2018-2,43314.32454,7.3,3,Red,Middle,Ucal,KT Rolster,Azir,Aatrox,Taliyah,Tahm Kench,Camille,Kennen,1
LCK,2018-2,43314.32454,7.3,3,Red,ADC,Deft,KT Rolster,Varus,Aatrox,Taliyah,Tahm Kench,Camille,Kennen,1
LCK,2018-2,43314.32454,7.3,3,Red,Support,Mata,KT Rolster,Morgana,Aatrox,Taliyah,Tahm Kench,Camille,Kennen,1
LCK,2018-2,43314.32454,7.3,3,Blue,Team,Team,Jin Air Green Wings, ,Yasuo,Rakan,Ryze,Trundle,Gragas,0
LCK,2018-2,43314.32454,7.3,3,Red,Team,Team,KT Rolster, ,Aatrox,Taliyah,Tahm Kench,Camille,Kennen,1
EULCS,2018-2,43315.43477,7,1,Blue,Top,WhiteKnight,Unicorns of Love,Gragas,Zoe,Rumble,Aatrox,Jhin,Gnar,0
EULCS,2018-2,43315.43477,7,1,Blue,Jungle,Kold,Unicorns of Love,Taliyah,Zoe,Rumble,Aatrox,Jhin,Gnar,0
EULCS,2018-2,43315.43477,7,1,Blue,Middle,Exileh,Unicorns of Love,Ryze,Zoe,Rumble,Aatrox,Jhin,Gnar,0
EULCS,2018-2,43315.43477,7,1,Blue,ADC,Neon,Unicorns of Love,Ezreal,Zoe,Rumble,Aatrox,Jhin,Gnar,0
EULCS,2018-2,43315.43477,7,1,Blue,Support,Totoro,Unicorns of Love,Braum,Zoe,Rumble,Aatrox,Jhin,Gnar,0
EULCS,2018-2,43315.43477,7,1,Red,Top,Odoamne,Splyce,Poppy,Pyke,Yasuo,Nocturne,Kennen,Jayce,1
EULCS,2018-2,43315.43477,7,1,Red,Jungle,Xerxe,Splyce,Kindred,Pyke,Yasuo,Nocturne,Kennen,Jayce,1
EULCS,2018-2,43315.43477,7,1,Red,Middle,Nisqy,Splyce,Orianna,Pyke,Yasuo,Nocturne,Kennen,Jayce,1
EULCS,2018-2,43315.43477,7,1,Red,ADC,Kobbe,Splyce,Varus,Pyke,Yasuo,Nocturne,Kennen,Jayce,1
EULCS,2018-2,43315.43477,7,1,Red,Support,kaSing,Splyce,Tahm Kench,Pyke,Yasuo,Nocturne,Kennen,Jayce,1
EULCS,2018-2,43315.43477,7,1,Blue,Team,Team,Unicorns of Love, ,Zoe,Rumble,Aatrox,Jhin,Gnar,0
EULCS,2018-2,43315.43477,7,1,Red,Team,Team,Splyce, ,Pyke,Yasuo,Nocturne,Kennen,Jayce,1
EULCS,2018-2,43315.49214,7,1,Blue,Top,Vizicsacsi,Schalke 04,Rumble,Camille,Kindred,Trundle,Ashe,Varus,1
EULCS,2018-2,43315.49214,7,1,Blue,Jungle,Amazing,Schalke 04,Sejuani,Camille,Kindred,Trundle,Ashe,Varus,1
EULCS,2018-2,43315.49214,7,1,Blue,Middle,Nukeduck,Schalke 04,Ryze,Camille,Kindred,Trundle,Ashe,Varus,1
EULCS,2018-2,43315.49214,7,1,Blue,ADC,Upset,Schalke 04,Ezreal,Camille,Kindred,Trundle,Ashe,Varus,1
EULCS,2018-2,43315.49214,7,1,Blue,Support,Vander,Schalke 04,Braum,Camille,Kindred,Trundle,Ashe,Varus,1
EULCS,2018-2,43315.49214,7,1,Red,Top,Profit,Roccat,Dr. Mundo,Nocturne,Taliyah,Aatrox,Zed,Yasuo,0
EULCS,2018-2,43315.49214,7,1,Red,Jungle,Memento,Roccat,Gragas,Nocturne,Taliyah,Aatrox,Zed,Yasuo,0
EULCS,2018-2,43315.49214,7,1,Red,Middle,Blanc,Roccat,Orianna,Nocturne,Taliyah,Aatrox,Zed,Yasuo,0
EULCS,2018-2,43315.49214,7,1,Red,ADC,HeaQ,Roccat,Jhin,Nocturne,Taliyah,Aatrox,Zed,Yasuo,0
EULCS,2018-2,43315.49214,7,1,Red,Support,Norskeren,Roccat,Tahm Kench,Nocturne,Taliyah,Aatrox,Zed,Yasuo,0
EULCS,2018-2,43315.49214,7,1,Blue,Team,Team,Schalke 04, ,Camille,Kindred,Trundle,Ashe,Varus,1
EULCS,2018-2,43315.49214,7,1,Red,Team,Team,Roccat, ,Nocturne,Taliyah,Aatrox,Zed,Yasuo,0
EULCS,2018-2,43315.53674,7,1,Blue,Top,Wunder,G2 Esports,Gnar,Ryze,Kindred,Nocturne,Camille,Pyke,1
EULCS,2018-2,43315.53674,7,1,Blue,Jungle,Jankos,G2 Esports,Taliyah,Ryze,Kindred,Nocturne,Camille,Pyke,1
EULCS,2018-2,43315.53674,7,1,Blue,Middle,Perkz,G2 Esports,LeBlanc,Ryze,Kindred,Nocturne,Camille,Pyke,1
EULCS,2018-2,43315.53674,7,1,Blue,ADC,Hjarnan,G2 Esports,Ashe,Ryze,Kindred,Nocturne,Camille,Pyke,1
EULCS,2018-2,43315.53674,7,1,Blue,Support,Wadid,G2 Esports,Tahm Kench,Ryze,Kindred,Nocturne,Camille,Pyke,1
EULCS,2018-2,43315.53674,7,1,Red,Top,Smittyj,H2K,Malphite,Heimerdinger,Orianna,Yasuo,Azir,Cassiopeia,0
EULCS,2018-2,43315.53674,7,1,Red,Jungle,Caedrel,H2K,Graves,Heimerdinger,Orianna,Yasuo,Azir,Cassiopeia,0
EULCS,2018-2,43315.53674,7,1,Red,Middle,Larssen,H2K,Vladimir,Heimerdinger,Orianna,Yasuo,Azir,Cassiopeia,0
EULCS,2018-2,43315.53674,7,1,Red,ADC,Sheriff,H2K,Swain,Heimerdinger,Orianna,Yasuo,Azir,Cassiopeia,0
EULCS,2018-2,43315.53674,7,1,Red,Support,promisq,H2K,Trundle,Heimerdinger,Orianna,Yasuo,Azir,Cassiopeia,0
EULCS,2018-2,43315.53674,7,1,Blue,Team,Team,G2 Esports, ,Ryze,Kindred,Nocturne,Camille,Pyke,1
EULCS,2018-2,43315.53674,7,1,Red,Team,Team,H2K, ,Heimerdinger,Orianna,Yasuo,Azir,Cassiopeia,0
EULCS,2018-2,43315.58616,7,1,Blue,Top,Alphari,Misfits,Ornn,Trundle,Tahm Kench,Zoe,Rumble,Dr. Mundo,0
EULCS,2018-2,43315.58616,7,1,Blue,Jungle,Maxlore,Misfits,Rengar,Trundle,Tahm Kench,Zoe,Rumble,Dr. Mundo,0
EULCS,2018-2,43315.58616,7,1,Blue,Middle,Sencux,Misfits,Azir,Trundle,Tahm Kench,Zoe,Rumble,Dr. Mundo,0
EULCS,2018-2,43315.58616,7,1,Blue,ADC,Hans Sama,Misfits,Xayah,Trundle,Tahm Kench,Zoe,Rumble,Dr. Mundo,0
EULCS,2018-2,43315.58616,7,1,Blue,Support,Mikyx,Misfits,Rakan,Trundle,Tahm Kench,Zoe,Rumble,Dr. Mundo,0
EULCS,2018-2,43315.58616,7,1,Red,Top,Ruin,Giants Gaming,Poppy,Aatrox,Nocturne,Yasuo,Kindred,Sejuani,1
EULCS,2018-2,43315.58616,7,1,Red,Jungle,Djoko,Giants Gaming,Taliyah,Aatrox,Nocturne,Yasuo,Kindred,Sejuani,1
EULCS,2018-2,43315.58616,7,1,Red,Middle,Betsy,Giants Gaming,Ryze,Aatrox,Nocturne,Yasuo,Kindred,Sejuani,1
EULCS,2018-2,43315.58616,7,1,Red,ADC,Steeelback,Giants Gaming,Ezreal,Aatrox,Nocturne,Yasuo,Kindred,Sejuani,1
EULCS,2018-2,43315.58616,7,1,Red,Support,SirNukesAlot,Giants Gaming,Braum,Aatrox,Nocturne,Yasuo,Kindred,Sejuani,1
EULCS,2018-2,43315.58616,7,1,Blue,Team,Team,Misfits, ,Trundle,Tahm Kench,Zoe,Rumble,Dr. Mundo,0
EULCS,2018-2,43315.58616,7,1,Red,Team,Team,Giants Gaming, ,Aatrox,Nocturne,Yasuo,Kindred,Sejuani,1
EULCS,2018-2,43315.62708,7,1,Blue,Top,Cabochard,Vitality,Gragas,Pyke,Swain,Kindred,Gnar,Viktor,1
EULCS,2018-2,43315.62708,7,1,Blue,Jungle,Kikis,Vitality,Trundle,Pyke,Swain,Kindred,Gnar,Viktor,1
EULCS,2018-2,43315.62708,7,1,Blue,Middle,Jiizuke,Vitality,Ryze,Pyke,Swain,Kindred,Gnar,Viktor,1
EULCS,2018-2,43315.62708,7,1,Blue,ADC,Attila,Vitality,Xayah,Pyke,Swain,Kindred,Gnar,Viktor,1
EULCS,2018-2,43315.62708,7,1,Blue,Support,Jactroll,Vitality,Rakan,Pyke,Swain,Kindred,Gnar,Viktor,1
EULCS,2018-2,43315.62708,7,1,Red,Top,sOAZ,Fnatic,Vladimir,Aatrox,Taliyah,Orianna,Rumble,Dr. Mundo,0
