league,split,week,game,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,result
LPL,2018-2,7,2,Blue,Team,Team,LGD Gaming, ,Rakan,Kindred,Nocturne,Kled,Dr. Mundo,1
LPL,2018-2,7,2,Red,Team,Team,Funplus Phoenix, ,Aatrox,Yasuo,Taliyah,Camille,Gragas,0
LPL,2018-2,7,1,Blue,Team,Team,Snake Esports, ,Taliyah,Camille,Zoe,Sivir,Syndra,1
LPL,2018-2,7,1,Red,Team,Team,Royal Never Give Up, ,Aatrox,Jayce,Orianna,Dr. Mundo,Alistar,0
LPL,2018-2,7,2,Blue,Team,Team,Royal Never Give Up, ,Gnar,Jayce,Kindred,Gangplank,Kennen,1
LPL,2018-2,7,2,Red,Team,Team,Snake Esports, ,Taliyah,Camille,Aatrox,Trundle,Nocturne,0
LPL,2018-2,7,3,Blue,Team,Team,Royal Never Give Up, ,Jayce,Kindred,Gnar,Dr. Mundo,Gangplank,1
LPL,2018-2,7,3,Red,Team,Team,Snake Esports, ,Aatrox,Taliyah,Camille,LeBlanc,Yasuo,0
LPL,2018-2,7,1,Blue,Team,Team,Suning Gaming, ,Graves,Kindred,Tahm Kench,Jayce,Dr. Mundo,1
LPL,2018-2,7,1,Red,Team,Team,Snake Esports, ,Aatrox,Trundle,Taliyah,Ryze,Sejuani,0
LPL,2018-2,7,2,Blue,Team,Team,Snake Esports, ,Shen,Vladimir,Taliyah,Gangplank,Yasuo,0
LPL,2018-2,7,2,Red,Team,Team,Suning Gaming, ,Graves,Aatrox,Kindred,Darius,Gnar,1
LPL,2018-2,7,1,Blue,Team,Team,Topsports Gaming, ,Camille,Shen,LeBlanc,Ryze,,1
LPL,2018-2,7,1,Red,Team,Team,Suning Gaming, ,Gragas,Aatrox,Taliyah,Pyke,Kennen,0
LPL,2018-2,7,2,Blue,Team,Team,Suning Gaming, ,Morgana,Tahm Kench,Taliyah,Alistar,Fiddlesticks,1
LPL,2018-2,7,2,Red,Team,Team,Topsports Gaming, ,Aatrox,Swain,Shen,Camille,Xayah,0
LPL,2018-2,7,3,Blue,Team,Team,Topsports Gaming, ,Lissandra,Shen,Rakan,Gangplank,Camille,1
LPL,2018-2,7,3,Red,Team,Team,Suning Gaming, ,Aatrox,Taliyah,Gragas,Irelia,Morgana,0
LPL,2018-2,7,1,Blue,Team,Team,Rogue Warriors, ,Nidalee,Camille,Rakan,Gnar,Orianna,1
LPL,2018-2,7,1,Red,Team,Team,Vici Gaming, ,Aatrox,Kled,Taliyah,Lucian,Varus,0
LPL,2018-2,7,2,Blue,Team,Team,Rogue Warriors, ,Nidalee,Camille,Rakan,Trundle,Kindred,1
LPL,2018-2,7,2,Red,Team,Team,Vici Gaming, ,Aatrox,Kled,Taliyah,Dr. Mundo,Lucian,0
LPL,2018-2,7,1,Blue,Team,Team,Team WE, ,Taliyah,Darius,Camille,Xayah,Gnar,0
LPL,2018-2,7,1,Red,Team,Team,Vici Gaming, ,Aatrox,Tahm Kench,Cho'Gath,LeBlanc,Zoe,1
LPL,2018-2,7,2,Blue,Team,Team,Vici Gaming, ,Tahm Kench,LeBlanc,Cho'Gath,Ezreal,Varus,0
LPL,2018-2,7,2,Red,Team,Team,Team WE, ,Aatrox,Camille,Taliyah,Xayah,Darius,1
LPL,2018-2,7,3,Blue,Team,Team,Team WE, ,Taliyah,Camille,Darius,Tristana,Varus,1
LPL,2018-2,7,3,Red,Team,Team,Vici Gaming, ,Aatrox,Tahm Kench,Cho'Gath,Kindred,Gragas,0
LPL,2018-2,7,1,Blue,Team,Team,Topsports Gaming, ,Nidalee,Zoe,Yasuo,Ashe,Orianna,1
LPL,2018-2,7,1,Red,Team,Team,Vici Gaming, ,Aatrox,Taliyah,Talon,Kled,Pyke,0
LPL,2018-2,7,2,Blue,Team,Team,Vici Gaming, ,Kled,Morgana,Swain,Karthus,Vladimir,0
LPL,2018-2,7,2,Red,Team,Team,Topsports Gaming, ,Aatrox,Talon,Nidalee,Xayah,Ezreal,1
LCK,2018-2,8.1,1,Blue,Team,Team,Gen.G, ,Kindred,Ryze,Taliyah,Gangplank,Sejuani,1
LCK,2018-2,8.1,1,Red,Team,Team,MVP, ,Ezreal,Trundle,Aatrox,Camille,Olaf,0
LCK,2018-2,8.1,2,Blue,Team,Team,MVP, ,Rakan,Tahm Kench,Trundle,Soraka,Camille,0
LCK,2018-2,8.1,2,Red,Team,Team,Gen.G, ,Taliyah,Aatrox,Ryze,Gragas,Zac,1
LCK,2018-2,8.1,1,Blue,Team,Team,Hanwha Life Esports, ,Shen,Rakan,Sejuani,Gragas,Darius,0
LCK,2018-2,8.1,1,Red,Team,Team,KT Rolster, ,Aatrox,Taliyah,Zoe,Ryze,Xerath,1
LCK,2018-2,8.1,2,Blue,Team,Team,KT Rolster, ,Ryze,Braum,Zoe,Camille,Swain,1
LCK,2018-2,8.1,2,Red,Team,Team,Hanwha Life Esports, ,Aatrox,Taliyah,Azir,Kennen,Gnar,0
LCK,2018-2,8.2,1,Blue,Team,Team,Afreeca Freecs, ,Morgana,Tahm Kench,Braum,Cho'gath,Gangplank,1
LCK,2018-2,8.2,1,Red,Team,Team,Jin Air Green Wings, ,Rakan,Shen,Pyke,Vel'koz,Camille,0
LCK,2018-2,8.2,2,Blue,Team,Team,Jin Air Green Wings, ,Rakan,Alistar,Morgana,Gangplank,Yasuo,0
LCK,2018-2,8.2,2,Red,Team,Team,Afreeca Freecs, ,Aatrox,Taliyah,Shen,Zoe,LeBlanc,1
LCK,2018-2,8.2,1,Blue,Team,Team,Griffin, ,Orianna,Alistar,Syndra,Kennen,Camille,1
LCK,2018-2,8.2,1,Red,Team,Team,BBQ Olivers, ,Aatrox,Taliyah,Jayce,Kindred,Gnar,0
LCK,2018-2,8.2,2,Blue,Team,Team,BBQ Olivers, ,Morgana,Shen,Tahm Kench,Jayce,Zoe,0
LCK,2018-2,8.2,2,Red,Team,Team,Griffin, ,Aatrox,Taliyah,Kindred,Camille,Kennen,1
LCK,2018-2,8.3,1,Blue,Team,Team,SK Telecom T1, ,Jayce,Trundle,Aurelion Sol,Gnar,Darius,0
LCK,2018-2,8.3,1,Red,Team,Team,Kingzone DragonX, ,Aatrox,Taliyah,Varus,Kennen,Kindred,1
LCK,2018-2,8.3,2,Blue,Team,Team,Kingzone DragonX, ,Morgana,Rakan,Ryze,LeBlanc,Kennen,1
LCK,2018-2,8.3,2,Red,Team,Team,SK Telecom T1, ,Aatrox,Taliyah,Camille,Gnar,Darius,0
EULCS,2018-2,8,1,Blue,Team,Team,Roccat, ,Zoe,Rumble,Aatrox,Ryze,Ezreal,0
EULCS,2018-2,8,1,Red,Team,Team,Splyce, ,Taliyah,Rakan,Nocturne,Kennen,Orianna,1
EULCS,2018-2,8,1,Blue,Team,Team,H2K, ,Draven,Tahm Kench,Rakan,Kennen,Camille,0
EULCS,2018-2,8,1,Red,Team,Team,Misfits, ,Taliyah,Aatrox,Nocturne,Ezreal,Lucian,1
EULCS,2018-2,8,1,Blue,Team,Team,Unicorns of Love, ,Trundle,Ashe,Azir,Irelia,,0
EULCS,2018-2,8,1,Red,Team,Team,G2 Esports, ,Taliyah,Nocturne,Rumble,Ezreal,Kindred,1
EULCS,2018-2,8,1,Blue,Team,Team,Fnatic, ,Rumble,Nocturne,Taliyah,Gnar,Poppy,1
EULCS,2018-2,8,1,Red,Team,Team,Giants Gaming, ,Aatrox,Yasuo,Rakan,Sejuani,Kindred,0
EULCS,2018-2,8,1,Blue,Team,Team,Schalke 04, ,Trundle,Ryze,Galio,Gnar,Kennen,1
EULCS,2018-2,8,1,Red,Team,Team,Vitality, ,Aatrox,Sejuani,Alistar,Lucian,Rumble,0
EULCS,2018-2,8,2,Blue,Team,Team,Vitality, ,Fizz,Nocturne,Aatrox,Darius,Yasuo,1
EULCS,2018-2,8,2,Red,Team,Team,H2K, ,Trundle,Rakan,Akali,Camille,Gragas,0
EULCS,2018-2,8,2,Blue,Team,Team,Schalke 04, ,Ryze,Trundle,Taliyah,Varus,Jhin,1
EULCS,2018-2,8,2,Red,Team,Team,Giants Gaming, ,Aatrox,Akali,Nocturne,Kennen,Camille,0
EULCS,2018-2,8,2,Blue,Team,Team,G2 Esports, ,Braum,Nocturne,Morgana,Gangplank,Ezreal,1
EULCS,2018-2,8,2,Red,Team,Team,Misfits, ,Taliyah,Akali,Aatrox,Orianna,LeBlanc,0
EULCS,2018-2,8,2,Blue,Team,Team,Fnatic, ,Trundle,Aatrox,Taliyah,Rumble,Kennen,1
EULCS,2018-2,8,2,Red,Team,Team,Splyce, ,Akali,Yasuo,Nocturne,Irelia,Ornn,0
LCK,2018-2p,WC,1,Blue,Team,Team,Gen.G, ,Alistar,Camille,Ryze,LeBlanc,Gangplank,0
LCK,2018-2p,WC,1,Red,Team,Team,Afreeca Freecs, ,Aatrox,Tahm Kench,Ashe,Trundle,Orianna,1
LCK,2018-2p,WC,2,Blue,Team,Team,Afreeca Freecs, ,Ashe,Morgana,Tahm Kench,Dr. Mundo,Ryze,1
LCK,2018-2p,WC,2,Red,Team,Team,Gen.G, ,Aatrox,Taliyah,Quinn,Jayce,Camille,0
NALCS,2018-2,8,1,Blue,Team,Team,100 Thieves, ,Gangplank,Varus,Akali,Trundle,Gragas,1
NALCS,2018-2,8,1,Red,Team,Team,Echo Fox, ,Aatrox,Nocturne,Morgana,Kindred,Jayce,0
NALCS,2018-2,8,1,Blue,Team,Team,Cloud9, ,Zoe,LeBlanc,Akali,Dr. Mundo,Gnar,1
NALCS,2018-2,8,1,Red,Team,Team,Golden Guardians, ,Aatrox,Nocturne,Taliyah,Jayce,Gangplank,0
NALCS,2018-2,8,1,Blue,Team,Team,Counter Logic Gaming, ,Zoe,Akali,Rakan,LeBlanc,Fizz,0
NALCS,2018-2,8,1,Red,Team,Team,Team SoloMid, ,Aatrox,Irelia,Morgana,Gangplank,Zilean,1
NALCS,2018-2,8,1,Blue,Team,Team,OpTic Gaming, ,Ashe,Taliyah,Varus,Gangplank,Dr. Mundo,0
NALCS,2018-2,8,1,Red,Team,Team,Team Liquid, ,Aatrox,Kindred,Nocturne,Camille,Trundle,1
NALCS,2018-2,8,1,Blue,Team,Team,Clutch Gaming, ,Zoe,Ryze,Nocturne,Ashe,Jhin,0
NALCS,2018-2,8,1,Red,Team,Team,FlyQuest, ,Aatrox,Kindred,Rakan,Braum,Alistar,1
NALCS,2018-2,8,2,Blue,Team,Team,Echo Fox, ,Akali,Morgana,Braum,Pyke,Shen,0
NALCS,2018-2,8,2,Red,Team,Team,OpTic Gaming, ,Varus,Nocturne,Rakan,Gragas,LeBlanc,1
NALCS,2018-2,8,2,Blue,Team,Team,Golden Guardians, ,Tahm Kench,Gangplank,Akali,Syndra,Dr. Mundo,0
NALCS,2018-2,8,2,Red,Team,Team,Clutch Gaming, ,Aatrox,Zoe,Kindred,LeBlanc,Ryze,1
NALCS,2018-2,8,2,Blue,Team,Team,Team SoloMid, ,Morgana,Rakan,Akali,Camille,Gangplank,1
NALCS,2018-2,8,2,Red,Team,Team,100 Thieves, ,Aatrox,Zoe,Syndra,Gnar,Cho'gath,0
NALCS,2018-2,8,2,Blue,Team,Team,Team Liquid, ,Akali,Gragas,Taliyah,Zoe,Yasuo,0
NALCS,2018-2,8,2,Red,Team,Team,Cloud9, ,Aatrox,Nocturne,Rakan,Gnar,Zilean,1
NALCS,2018-2,8,2,Blue,Team,Team,FlyQuest, ,Rakan,Kindred,Taliyah,Syndra,Dr. Mundo,1
NALCS,2018-2,8,2,Red,Team,Team,Counter Logic Gaming, ,Zoe,Akali,Aatrox,Gangplank,Gnar,0
LCK,2018-2p,R1,1,Blue,Team,Team,Kingzone DragonX, ,Swain,Yasuo,Shen,Quinn,Vel'koz,0
LCK,2018-2p,R1,1,Red,Team,Team,Afreeca Freecs, ,Aatrox,Tahm Kench,Ashe,Morgana,Ezreal,1
LCK,2018-2p,R1,2,Blue,Team,Team,Kingzone DragonX, ,Swain,Yasuo,Olaf,Jax,Talon,0
LCK,2018-2p,R1,2,Red,Team,Team,Afreeca Freecs, ,Aatrox,Ashe,Tahm Kench,Miss Fortune,Ezreal,1
LCK,2018-2p,R1,3,Blue,Team,Team,Kingzone DragonX, ,Swain,Taliyah,Shen,Talon,LeBlanc,1
LCK,2018-2p,R1,3,Red,Team,Team,Afreeca Freecs, ,Aatrox,Ashe,Tahm Kench,Trundle,Sejuani,0
LCK,2018-2p,R1,4,Blue,Team,Team,Kingzone DragonX, ,Swain,Taliyah,Shen,Talon,Vel'koz,0
LCK,2018-2p,R1,4,Red,Team,Team,Afreeca Freecs, ,Aatrox,Ashe,Tahm Kench,Zoe,Camille,1
LCK,2018-2p,R2,1,Blue,Team,Team,Afreeca Freecs, ,Morgana,Tahm Kench,Kai'sa,Trundle,Cho'gath,0
LCK,2018-2p,R2,1,Red,Team,Team,Griffin, ,Rakan,Alistar,Ashe,Gragas,Camille,1
LCK,2018-2p,R2,2,Blue,Team,Team,Griffin, ,Ryze,Braum,Rakan,Kennen,Gangplank,0
LCK,2018-2p,R2,2,Red,Team,Team,Afreeca Freecs, ,Aatrox,Kai'sa,Tahm Kench,Cho'gath,Yasuo,1
LCK,2018-2p,R2,3,Blue,Team,Team,Afreeca Freecs, ,Ryze,Tahm Kench,Miss Fortune,Gnar,Orianna,1
LCK,2018-2p,R2,3,Red,Team,Team,Griffin, ,Aatrox,Rakan,Gragas,LeBlanc,Azir,0
LCK,2018-2p,R2,4,Blue,Team,Team,Afreeca Freecs, ,Ryze,Tahm Kench,Morgana,Gnar,Zoe,0
LCK,2018-2p,R2,4,Red,Team,Team,Griffin, ,Aatrox,Rakan,Shen,Azir,Gragas,1
LCK,2018-2p,R2,5,Blue,Team,Team,Afreeca Freecs, ,Ryze,Olaf,Soraka,Jayce,Dr. Mundo,0
LCK,2018-2p,R2,5,Red,Team,Team,Griffin, ,Aatrox,Taliyah,Rakan,Kennen,Quinn,1
EULCS,2018-2,9,1,Blue,Team,Team,H2K, ,Ryze,Rakan,Trundle,Varus,Kennen,0
EULCS,2018-2,9,1,Red,Team,Team,Unicorns of Love, ,Aatrox,Taliyah,Akali,Braum,Pyke,1
EULCS,2018-2,9,1,Blue,Team,Team,Schalke 04, ,Trundle,Taliyah,Zac,Tahm Kench,Gnar,1
EULCS,2018-2,9,1,Red,Team,Team,Splyce, ,Nocturne,Akali,Aatrox,Kennen,Poppy,0
EULCS,2018-2,9,1,Blue,Team,Team,Giants Gaming, ,Varus,LeBlanc,Aatrox,Yasuo,Camille,0
EULCS,2018-2,9,1,Red,Team,Team,G2 Esports, ,Taliyah,Nocturne,Akali,Trundle,Kindred,1
EULCS,2018-2,9,1,Blue,Team,Team,Fnatic, ,Camille,Varus,Taliyah,Trundle,Olaf,1
EULCS,2018-2,9,1,Red,Team,Team,Roccat, ,Akali,Pyke,Aatrox,Dr. Mundo,Gnar,0
EULCS,2018-2,9,1,Blue,Team,Team,Misfits, ,Ryze,Galio,Trundle,Jhin,Miss Fortune,0
EULCS,2018-2,9,1,Red,Team,Team,Vitality, ,Rakan,Taliyah,Aatrox,Gnar,Tahm Kench,1
EULCS,2018-2,9,2,Blue,Team,Team,Giants Gaming, ,Zoe,Tahm Kench,Aatrox,Rakan,Dr. Mundo,0
EULCS,2018-2,9,2,Red,Team,Team,Splyce, ,Olaf,Taliyah,Nocturne,Morgana,Alistar,1
EULCS,2018-2,9,2,Blue,Team,Team,H2K, ,Poppy,Braum,Sejuani,LeBlanc,Shen,1
EULCS,2018-2,9,2,Red,Team,Team,Schalke 04, ,Taliyah,Nocturne,Draven,Gnar,Jhin,0
EULCS,2018-2,9,2,Blue,Team,Team,Misfits, ,Rumble,Trundle,Braum,Gnar,Lissandra,0
EULCS,2018-2,9,2,Red,Team,Team,Roccat, ,Rakan,Akali,Aatrox,Yasuo,Ryze,1
EULCS,2018-2,9,2,Blue,Team,Team,Fnatic, ,Trundle,Aatrox,Taliyah,Quinn,Ryze,0
EULCS,2018-2,9,2,Red,Team,Team,Unicorns of Love, ,Akali,Rakan,Sejuani,Azir,LeBlanc,1
EULCS,2018-2,9,2,Blue,Team,Team,Vitality, ,Varus,Akali,Aatrox,Yasuo,Rumble,1
EULCS,2018-2,9,2,Red,Team,Team,G2 Esports, ,Taliyah,Rakan,Galio,Ryze,LeBlanc,0
EULCS,2018-2,T,T,Blue,Team,Team,Schalke 04, ,Taliyah,Rakan,Kindred,Alistar,Kennen,0
EULCS,2018-2,T,T,Red,Team,Team,Vitality, ,Akali,Aatrox,Sejuani,Yasuo,Rumble,1
EULCS,2018-2,T,T,Blue,Team,Team,G2 Esports, ,Trundle,Olaf,Ryze,Nocturne,Kindred,0
EULCS,2018-2,T,T,Red,Team,Team,Vitality, ,Akali,Aatrox,Taliyah,Yasuo,Lucian,1
EULCS,2018-2,T,T,Blue,Team,Team,G2 Esports, ,Braum,Alistar,Ezreal,Kai'Sa,Lucian,0
EULCS,2018-2,T,T,Red,Team,Team,Schalke 04, ,Akali,Aatrox,Rakan,Gnar,Yasuo,1
NALCS,2018-2,9,1,Blue,Team,Team,Echo Fox, ,Morgana,Galio,Nocturne,LeBlanc,Zoe,0
NALCS,2018-2,9,1,Red,Team,Team,Team Liquid, ,Aatrox,Akali,Rakan,Rumble,Gangplank,1
NALCS,2018-2,9,1,Blue,Team,Team,100 Thieves, ,Morgana,Kindred,Tahm Kench,LeBlanc,Syndra,0
NALCS,2018-2,9,1,Red,Team,Team,Cloud9, ,Aatrox,Rakan,Akali,Jayce,Rumble,1
NALCS,2018-2,9,1,Blue,Team,Team,OpTic Gaming, ,Alistar,Rakan,Akali,LeBlanc,Syndra,0
NALCS,2018-2,9,1,Red,Team,Team,Team SoloMid, ,Aatrox,Kindred,Nocturne,Fizz,Azir,1
NALCS,2018-2,9,1,Blue,Team,Team,Golden Guardians, ,Akali,Taliyah,Gangplank,Zoe,Cassiopeia,0
NALCS,2018-2,9,1,Red,Team,Team,FlyQuest, ,Aatrox,Kindred,Heimerdinger,Braum,Alistar,1
NALCS,2018-2,9,1,Blue,Team,Team,Counter Logic Gaming, ,Tahm Kench,Kindred,Morgana,Azir,LeBlanc,1
NALCS,2018-2,9,1,Red,Team,Team,Clutch Gaming, ,Aatrox,Nocturne,Rakan,Alistar,Zilean,0
NALCS,2018-2,9,2,Blue,Team,Team,100 Thieves, ,Morgana,Akali,Aatrox,Gragas,Syndra,0
NALCS,2018-2,9,2,Red,Team,Team,OpTic Gaming, ,Rakan,Kindred,Nocturne,Gangplank,Dr. Mundo,1
NALCS,2018-2,9,2,Blue,Team,Team,Counter Logic Gaming, ,Tahm Kench,Kindred,Morgana,LeBlanc,Jayce,1
NALCS,2018-2,9,2,Red,Team,Team,Golden Guardians, ,Aatrox,Nocturne,Akali,Ryze,Syndra,0
NALCS,2018-2,9,2,Blue,Team,Team,Clutch Gaming, ,Zoe,Rumble,Akali,Lee Sin,Gragas,0
NALCS,2018-2,9,2,Red,Team,Team,Echo Fox, ,Aatrox,Nocturne,Morgana,Jayce,Yorick,1
NALCS,2018-2,9,2,Blue,Team,Team,FlyQuest, ,Kindred,Gangplank,Nocturne,Olaf,Braum,0
NALCS,2018-2,9,2,Red,Team,Team,Cloud9, ,Aatrox,Rumble,Trundle,Dr. Mundo,Gnar,1
NALCS,2018-2,9,2,Blue,Team,Team,Team SoloMid, ,Rakan,Morgana,Tahm Kench,Kai'Sa,Quinn,1
NALCS,2018-2,9,2,Red,Team,Team,Team Liquid, ,Aatrox,Zilean,Braum,Varus,Ezreal,0
NALCS,2018-2,T,T,Blue,Team,Team,Team SoloMid, ,Gangplank,Rakan,Kindred,Dr. Mundo,Syndra,0
NALCS,2018-2,T,T,Red,Team,Team,Echo Fox, ,Aatrox,Akali,Ezreal,Fizz,Zilean,1
NALCS,2018-2,T,T,Blue,Team,Team,100 Thieves, ,Tahm Kench,Trundle,Nocturne,LeBlanc,Sejuani,1
NALCS,2018-2,T,T,Red,Team,Team,FlyQuest, ,Rakan,Kindred,Aatrox,Lucian,Akali,0
NALCS,2018-2,T,T,Blue,Team,Team,Team SoloMid, ,Varus,Braum,Nocturne,Zoe,Alistar,1
NALCS,2018-2,T,T,Red,Team,Team,FlyQuest, ,Aatrox,Akali,Zilean,Ezreal,Ashe,0
NALCS,2018-2,T,T,Blue,Team,Team,100 Thieves, ,Varus,Tahm Kench,Gangplank,Ashe,Rumble,1
NALCS,2018-2,T,T,Red,Team,Team,Echo Fox, ,Aatrox,Rakan,Braum,Morgana,Jayce,0
LPL,2018-2,9,1,Blue,Team,Team,Bilibili Gaming, ,Ryze,Kindred,Tahm Kench,Cho'gath,Zoe,0
LPL,2018-2,9,1,Red,Team,Team,Royal Never Give Up, ,Aatrox,Nocturne,Rakan,Alistar,Pyke,1
LPL,2018-2,9,2,Blue,Team,Team,Bilibili Gaming, ,Ryze,Kindred,Tahm Kench,Lulu,Zoe,1
LPL,2018-2,9,2,Red,Team,Team,Royal Never Give Up, ,Aatrox,Nocturne,Rakan,Alistar,Pyke,0
LPL,2018-2,9,3,Blue,Team,Team,Bilibili Gaming, ,Ryze,Kindred,Tahm Kench,Ezreal,Ornn,0
LPL,2018-2,9,3,Red,Team,Team,Royal Never Give Up, ,Aatrox,Miss Fortune,LeBlanc,Varus,Jhin,1
LPL,2018-2,9,1,Blue,Team,Team,Funplus Phoenix, ,Gnar,Tahm Kench,Ryze,Varus,Orianna,1
LPL,2018-2,9,1,Red,Team,Team,Snake Esports, ,Taliyah,Rakan,Aatrox,Gangplank,Cho'gath,0
LPL,2018-2,9,2,Blue,Team,Team,Funplus Phoenix, ,Gnar,Ryze,Tahm Kench,Swain,Akali,1
LPL,2018-2,9,2,Red,Team,Team,Snake Esports, ,Aatrox,Taliyah,Kindred,Dr. Mundo,Cho'gath,0
LPL,2018-2,9,1,Blue,Team,Team,Team WE, ,Camille,Kai'sa,Tahm Kench,Tristana,Jhin,1
LPL,2018-2,9,1,Red,Team,Team,Funplus Phoenix, ,Ezreal,LeBlanc,Rakan,Yasuo,Nocturne,0
LPL,2018-2,9,2,Blue,Team,Team,Funplus Phoenix, ,Xin Zhao,Rakan,Gnar,LeBlanc,Ryze,0
LPL,2018-2,9,2,Red,Team,Team,Team WE, ,Taliyah,Aatrox,Camille,Zoe,Galio,1
LPL,2018-2,9,1,Blue,Team,Team,LGD Gaming, ,Kindred,Varus,Ryze,Gangplank,Orianna,1
LPL,2018-2,9,1,Red,Team,Team,Invictus Gaming, ,Aatrox,Nocturne,Akali,Trundle,LeBlanc,0
LPL,2018-2,9,2,Blue,Team,Team,Invictus Gaming, ,Nocturne,Irelia,Braum,Alistar,Rakan,1
LPL,2018-2,9,2,Red,Team,Team,LGD Gaming, ,Aatrox,Akali,Trundle,Kindred,Jayce,0
LPL,2018-2,9,3,Blue,Team,Team,Invictus Gaming, ,Nocturne,Irelia,Ryze,Darius,LeBlanc,1
LPL,2018-2,9,3,Red,Team,Team,LGD Gaming, ,Aatrox,Syndra,Varus,Jayce,Lucian,0
LPL,2018-2,9,1,Blue,Team,Team,Suning Gaming, ,Zoe,Yasuo,Tahm Kench,Trundle,Gragas,1
LPL,2018-2,9,1,Red,Team,Team,LGD Gaming, ,Aatrox,Ahri,Swain,Cassiopeia,Azir,0
LPL,2018-2,9,2,Blue,Team,Team,LGD Gaming, ,Ahri,Shen,Camille,Cho'gath,Dr. Mundo,0
LPL,2018-2,9,2,Red,Team,Team,Suning Gaming, ,Aatrox,Tahm Kench,Swain,Morgana,Alistar,1
LPL,2018-2,9,1,Blue,Team,Team,OMG, ,Varus,Zoe,Tahm Kench,Morgana,Alistar,0
LPL,2018-2,9,1,Red,Team,Team,Edward Gaming, ,Aatrox,Ezreal,Yasuo,LeBlanc,Xayah,1
LPL,2018-2,9,2,Blue,Team,Team,OMG, ,Varus,Zoe,Xin Zhao,Rek'Sai,Nocturne,0
LPL,2018-2,9,2,Red,Team,Team,Edward Gaming, ,Aatrox,Ezreal,Yasuo,Tristana,Xayah,1
LPL,2018-2,9,1,Blue,Team,Team,OMG, ,Tahm Kench,Kindred,Gnar,Galio,Sejuani,0
LPL,2018-2,9,1,Red,Team,Team,Snake Esports, ,Aatrox,Taliyah,Rakan,Dr. Mundo,Cho'gath,1
LPL,2018-2,9,2,Blue,Team,Team,Snake Esports, ,Rakan,Zoe,Taliyah,Dr. Mundo,Cho'gath,0
LPL,2018-2,9,2,Red,Team,Team,OMG, ,Aatrox,Tahm Kench,Kindred,Gnar,Sejuani,1
LPL,2018-2,9,3,Blue,Team,Team,OMG, ,Kindred,Ryze,Gnar,Varus,Ashe,0
LPL,2018-2,9,3,Red,Team,Team,Snake Esports, ,Rakan,Taliyah,Aatrox,LeBlanc,,1
LPL,2018-2,9,1,Blue,Team,Team,Topsports Gaming, ,Rakan,Ryze,Kled,Kassadin,Orianna,0
LPL,2018-2,9,1,Red,Team,Team,Rogue Warriors, ,Aatrox,Swain,Irelia,Gnar,Azir,1
LPL,2018-2,9,2,Blue,Team,Team,Topsports Gaming, ,Rakan,Ryze,Tahm Kench,Shen,Gnar,0
LPL,2018-2,9,2,Red,Team,Team,Rogue Warriors, ,Aatrox,Swain,Yasuo,Trundle,Ashe,1
LPL,2018-2,9,1,Blue,Team,Team,JD Gaming, ,Braum,Darius,Ryze,Sejuani,Kennen,1
LPL,2018-2,9,1,Red,Team,Team,Vici Gaming, ,Kindred,Aatrox,Taliyah,Gangplank,LeBlanc,0
LPL,2018-2,9,1,Blue,Team,Team,Vici Gaming, ,LeBlanc,Draven,Ryze,Syndra,Orianna,0
LPL,2018-2,9,1,Red,Team,Team,Invictus Gaming, ,Aatrox,Rakan,Akali,Irelia,Yasuo,1
LPL,2018-2,9,2,Blue,Team,Team,Invictus Gaming, ,Rakan,Irelia,Ryze,Malphite,Gragas,1
LPL,2018-2,9,2,Red,Team,Team,Vici Gaming, ,Aatrox,Draven,Akali,LeBlanc,Zoe,0
LPL,2018-2,9,2,Blue,Team,Team,JD Gaming, ,Braum,Darius,Ryze,Camille,Jayce,1
LPL,2018-2,9,2,Red,Team,Team,Vici Gaming, ,Kindred,Aatrox,Varus,Swain,Gangplank,0
LPL,2018-2,8,1,Blue,Team,Team,Invictus Gaming, ,Rakan,Nocturne,LeBlanc,Yasuo,Azir,1
LPL,2018-2,8,1,Red,Team,Team,Bilibili Gaming, ,Aatrox,Taliyah,Camille,Kennen,Jayce,0
LPL,2018-2,8,2,Blue,Team,Team,Bilibili Gaming, ,Jayce,Trundle,Camille,Nocturne,Kindred,0
LPL,2018-2,8,2,Red,Team,Team,Invictus Gaming, ,Aatrox,Rakan,Taliyah,Morgana,Tahm Kench,1
LPL,2018-2,8,1,Blue,Team,Team,OMG, ,Kindred,Gangplank,Tahm Kench,Xayah,Kai'Sa,0
LPL,2018-2,8,1,Red,Team,Team,Funplus Phoenix, ,Aatrox,Taliyah,Gragas,LeBlanc,Ryze,1
LPL,2018-2,8,2,Blue,Team,Team,Funplus Phoenix, ,Alistar,Trundle,Zoe,Dr. Mundo,Malphite,1
LPL,2018-2,8,2,Red,Team,Team,OMG, ,Aatrox,Taliyah,Rakan,Gangplank,Orianna,0
LPL,2018-2,8,1,Blue,Team,Team,Royal Never Give Up, ,Lucian,Camille,Braum,Kindred,Olaf,0
LPL,2018-2,8,1,Red,Team,Team,Invictus Gaming, ,Aatrox,Taliyah,Trundle,Dr. Mundo,Ornn,1
LPL,2018-2,8,2,Blue,Team,Team,Royal Never Give Up, ,Lucian,Camille,Zac,Gragas,Lee Sin,0
LPL,2018-2,8,2,Red,Team,Team,Invictus Gaming, ,Aatrox,Taliyah,Trundle,Zoe,Vladimir,1
