league,split,week,game,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,result
LPL,2018-2,8,2,Blue,ADC,Lwx,Funplus Phoenix,Swain,Alistar,Trundle,Zoe,Dr. Mundo,Malphite,1
LPL,2018-2,8,2,Blue,Jungle,Alex,Funplus Phoenix,Kindred,Alistar,Trundle,Zoe,Dr. Mundo,Malphite,1
LPL,2018-2,8,2,Blue,Middle,Cool,Funplus Phoenix,Galio,Alistar,Trundle,Zoe,Dr. Mundo,Malphite,1
LPL,2018-2,8,2,Blue,Support,Crisp,Funplus Phoenix,Shen,Alistar,Trundle,Zoe,Dr. Mundo,Malphite,1
LPL,2018-2,8,2,Blue,Top,GimGoon,Funplus Phoenix,Camille,Alistar,Trundle,Zoe,Dr. Mundo,Malphite,1
LPL,2018-2,8,2,Red,ADC,Chelly,OMG,Varus,Aatrox,Taliyah,Rakan,Gangplank,Orianna,0
LPL,2018-2,8,2,Red,Jungle,jiekou,OMG,Gragas,Aatrox,Taliyah,Rakan,Gangplank,Orianna,0
LPL,2018-2,8,2,Red,Middle,icon,OMG,Ryze,Aatrox,Taliyah,Rakan,Gangplank,Orianna,0
LPL,2018-2,8,2,Red,Support,Five,OMG,Tahm Kench,Aatrox,Taliyah,Rakan,Gangplank,Orianna,0
LPL,2018-2,8,2,Red,Top,Xiyang,OMG,Poppy,Aatrox,Taliyah,Rakan,Gangplank,Orianna,0
LPL,2018-2,8,1,Blue,ADC,Uzi,Royal Never Give Up,Kai'Sa,Lucian,Camille,Braum,Kindred,Olaf,0
LPL,2018-2,8,1,Blue,Jungle,Karsa,Royal Never Give Up,Sejuani,Lucian,Camille,Braum,Kindred,Olaf,0
LPL,2018-2,8,1,Blue,Middle,xiaohu,Royal Never Give Up,Zoe,Lucian,Camille,Braum,Kindred,Olaf,0
LPL,2018-2,8,1,Blue,Support,Ming,Royal Never Give Up,Tahm Kench,Lucian,Camille,Braum,Kindred,Olaf,0
LPL,2018-2,8,1,Blue,Top,LetMe,Royal Never Give Up,Cho'gath,Lucian,Camille,Braum,Kindred,Olaf,0
LPL,2018-2,8,1,Red,ADC,JackeyLove,Invictus Gaming,Varus,Aatrox,Taliyah,Trundle,Dr. Mundo,Ornn,1
LPL,2018-2,8,1,Red,Jungle,Ning,Invictus Gaming,Zac,Aatrox,Taliyah,Trundle,Dr. Mundo,Ornn,1
LPL,2018-2,8,1,Red,Middle,RooKie,Invictus Gaming,Ryze,Aatrox,Taliyah,Trundle,Dr. Mundo,Ornn,1
LPL,2018-2,8,1,Red,Support,Baolan,Invictus Gaming,Rakan,Aatrox,Taliyah,Trundle,Dr. Mundo,Ornn,1
LPL,2018-2,8,1,Red,Top,TheShy,Invictus Gaming,Gnar,Aatrox,Taliyah,Trundle,Dr. Mundo,Ornn,1
LPL,2018-2,8,2,Blue,ADC,Uzi,Royal Never Give Up,Ashe,Lucian,Camille,Zac,Gragas,Lee Sin,0
LPL,2018-2,8,2,Blue,Jungle,Karsa,Royal Never Give Up,Kindred,Lucian,Camille,Zac,Gragas,Lee Sin,0
LPL,2018-2,8,2,Blue,Middle,xiaohu,Royal Never Give Up,Azir,Lucian,Camille,Zac,Gragas,Lee Sin,0
LPL,2018-2,8,2,Blue,Support,Ming,Royal Never Give Up,Tahm Kench,Lucian,Camille,Zac,Gragas,Lee Sin,0
LPL,2018-2,8,2,Blue,Top,LetMe,Royal Never Give Up,Ornn,Lucian,Camille,Zac,Gragas,Lee Sin,0
LPL,2018-2,8,2,Red,ADC,JackeyLove,Invictus Gaming,Varus,Aatrox,Taliyah,Trundle,Zoe,Vladimir,1
LPL,2018-2,8,2,Red,Jungle,Ning,Invictus Gaming,Xin Zhao,Aatrox,Taliyah,Trundle,Zoe,Vladimir,1
LPL,2018-2,8,2,Red,Middle,RooKie,Invictus Gaming,Ryze,Aatrox,Taliyah,Trundle,Zoe,Vladimir,1
LPL,2018-2,8,2,Red,Support,Baolan,Invictus Gaming,Braum,Aatrox,Taliyah,Trundle,Zoe,Vladimir,1
LPL,2018-2,8,2,Red,Top,TheShy,Invictus Gaming,Gnar,Aatrox,Taliyah,Trundle,Zoe,Vladimir,1
LPL,2018-2,8,1,Blue,ADC,LokeN,JD Gaming,Ezreal,Trundle,Morgana,Camille,Lee Sin,Taliyah,1
LPL,2018-2,8,1,Blue,Jungle,Clid,JD Gaming,Kindred,Trundle,Morgana,Camille,Lee Sin,Taliyah,1
LPL,2018-2,8,1,Blue,Middle,Yagao,JD Gaming,Galio,Trundle,Morgana,Camille,Lee Sin,Taliyah,1
LPL,2018-2,8,1,Blue,Support,LvMao,JD Gaming,Tahm Kench,Trundle,Morgana,Camille,Lee Sin,Taliyah,1
LPL,2018-2,8,1,Blue,Top,Zoom,JD Gaming,Gangplank,Trundle,Morgana,Camille,Lee Sin,Taliyah,1
LPL,2018-2,8,1,Red,ADC,jinjiao,Bilibili Gaming,Varus,Aatrox,Zoe,Rakan,LeBlanc,Ryze,0
LPL,2018-2,8,1,Red,Jungle,M1anhua,Bilibili Gaming,Xin Zhao,Aatrox,Zoe,Rakan,LeBlanc,Ryze,0
LPL,2018-2,8,1,Red,Middle,Athena,Bilibili Gaming,Azir,Aatrox,Zoe,Rakan,LeBlanc,Ryze,0
LPL,2018-2,8,1,Red,Support,road,Bilibili Gaming,Pyke,Aatrox,Zoe,Rakan,LeBlanc,Ryze,0
LPL,2018-2,8,1,Red,Top,AmazingJ,Bilibili Gaming,Gragas,Aatrox,Zoe,Rakan,LeBlanc,Ryze,0
LPL,2018-2,8,2,Blue,ADC,jinjiao,Bilibili Gaming,Kai'Sa,Kindred,LeBlanc,Rakan,Trundle,Taliyah,0
LPL,2018-2,8,2,Blue,Jungle,Chieftain,Bilibili Gaming,Sejuani,Kindred,LeBlanc,Rakan,Trundle,Taliyah,0
LPL,2018-2,8,2,Blue,Middle,Mole,Bilibili Gaming,Yasuo,Kindred,LeBlanc,Rakan,Trundle,Taliyah,0
LPL,2018-2,8,2,Blue,Support,road,Bilibili Gaming,Braum,Kindred,LeBlanc,Rakan,Trundle,Taliyah,0
LPL,2018-2,8,2,Blue,Top,AmazingJ,Bilibili Gaming,Camille,Kindred,LeBlanc,Rakan,Trundle,Taliyah,0
LPL,2018-2,8,2,Red,ADC,LokeN,JD Gaming,Ezreal,Morgana,Tahm Kench,Aatrox,Orianna,Alistar,1
LPL,2018-2,8,2,Red,Jungle,Clid,JD Gaming,Olaf,Morgana,Tahm Kench,Aatrox,Orianna,Alistar,1
LPL,2018-2,8,2,Red,Middle,Yagao,JD Gaming,Azir,Morgana,Tahm Kench,Aatrox,Orianna,Alistar,1
LPL,2018-2,8,2,Red,Support,LvMao,JD Gaming,Shen,Morgana,Tahm Kench,Aatrox,Orianna,Alistar,1
LPL,2018-2,8,2,Red,Top,Zoom,JD Gaming,Swain,Morgana,Tahm Kench,Aatrox,Orianna,Alistar,1
LPL,2018-2,8,1,Blue,ADC,Fury,Suning Gaming,Ahri,Kindred,Taliyah,Tahm Kench,Rakan,Alistar,1
LPL,2018-2,8,1,Blue,Jungle,H4cker,Suning Gaming,Sejuani,Kindred,Taliyah,Tahm Kench,Rakan,Alistar,1
LPL,2018-2,8,1,Blue,Middle,Angel,Suning Gaming,Yasuo,Kindred,Taliyah,Tahm Kench,Rakan,Alistar,1
LPL,2018-2,8,1,Blue,Support,Yoon,Suning Gaming,Shen,Kindred,Taliyah,Tahm Kench,Rakan,Alistar,1
LPL,2018-2,8,1,Blue,Top,XiaoAL,Suning Gaming,Gnar,Kindred,Taliyah,Tahm Kench,Rakan,Alistar,1
LPL,2018-2,8,1,Red,ADC,LokeN,JD Gaming,Xayah,Aatrox,Trundle,Swain,Orianna,Zoe,0
LPL,2018-2,8,1,Red,Jungle,Clid,JD Gaming,Camille,Aatrox,Trundle,Swain,Orianna,Zoe,0
LPL,2018-2,8,1,Red,Middle,Yagao,JD Gaming,Ryze,Aatrox,Trundle,Swain,Orianna,Zoe,0
LPL,2018-2,8,1,Red,Support,LvMao,JD Gaming,Leona,Aatrox,Trundle,Swain,Orianna,Zoe,0
LPL,2018-2,8,1,Red,Top,Zoom,JD Gaming,Maokai,Aatrox,Trundle,Swain,Orianna,Zoe,0
LPL,2018-2,8,2,Blue,ADC,LokeN,JD Gaming,Ezreal,Ahri,Trundle,Swain,Xayah,Ryze,1
LPL,2018-2,8,2,Blue,Jungle,Clid,JD Gaming,Gragas,Ahri,Trundle,Swain,Xayah,Ryze,1
LPL,2018-2,8,2,Blue,Middle,Yagao,JD Gaming,Azir,Ahri,Trundle,Swain,Xayah,Ryze,1
LPL,2018-2,8,2,Blue,Support,LvMao,JD Gaming,Shen,Ahri,Trundle,Swain,Xayah,Ryze,1
LPL,2018-2,8,2,Blue,Top,Zoom,JD Gaming,Gangplank,Ahri,Trundle,Swain,Xayah,Ryze,1
LPL,2018-2,8,2,Red,ADC,Fury,Suning Gaming,Kai'Sa,Kindred,Aatrox,Tahm Kench,LeBlanc,Zoe,0
LPL,2018-2,8,2,Red,Jungle,H4cker,Suning Gaming,Camille,Kindred,Aatrox,Tahm Kench,LeBlanc,Zoe,0
LPL,2018-2,8,2,Red,Middle,Angel,Suning Gaming,Orianna,Kindred,Aatrox,Tahm Kench,LeBlanc,Zoe,0
LPL,2018-2,8,2,Red,Support,Yoon,Suning Gaming,Rakan,Kindred,Aatrox,Tahm Kench,LeBlanc,Zoe,0
LPL,2018-2,8,2,Red,Top,XiaoAL,Suning Gaming,Gnar,Kindred,Aatrox,Tahm Kench,LeBlanc,Zoe,0
LPL,2018-2,8,3,Blue,ADC,Fury,Suning Gaming,Swain,Kindred,Azir,Tahm Kench,LeBlanc,Zoe,1
LPL,2018-2,8,3,Blue,Jungle,H4cker,Suning Gaming,Trundle,Kindred,Azir,Tahm Kench,LeBlanc,Zoe,1
LPL,2018-2,8,3,Blue,Middle,Angel,Suning Gaming,Yasuo,Kindred,Azir,Tahm Kench,LeBlanc,Zoe,1
LPL,2018-2,8,3,Blue,Support,Yoon,Suning Gaming,Leona,Kindred,Azir,Tahm Kench,LeBlanc,Zoe,1
LPL,2018-2,8,3,Blue,Top,XiaoAL,Suning Gaming,Gangplank,Kindred,Azir,Tahm Kench,LeBlanc,Zoe,1
LPL,2018-2,8,3,Red,ADC,LokeN,JD Gaming,Ezreal,Aatrox,Ahri,Shen,Gnar,Dr. Mundo,0
LPL,2018-2,8,3,Red,Jungle,Clid,JD Gaming,Gragas,Aatrox,Ahri,Shen,Gnar,Dr. Mundo,0
LPL,2018-2,8,3,Red,Middle,Yagao,JD Gaming,Orianna,Aatrox,Ahri,Shen,Gnar,Dr. Mundo,0
LPL,2018-2,8,3,Red,Support,LvMao,JD Gaming,Alistar,Aatrox,Ahri,Shen,Gnar,Dr. Mundo,0
LPL,2018-2,8,3,Red,Top,Zoom,JD Gaming,Darius,Aatrox,Ahri,Shen,Gnar,Dr. Mundo,0
LPL,2018-2,8,1,Blue,ADC,Chelly,OMG,Ezreal,Tahm Kench,Nocturne,Kled,Dr. Mundo,Gangplank,1
LPL,2018-2,8,1,Blue,Jungle,jiekou,OMG,Taliyah,Tahm Kench,Nocturne,Kled,Dr. Mundo,Gangplank,1
LPL,2018-2,8,1,Blue,Middle,icon,OMG,Zoe,Tahm Kench,Nocturne,Kled,Dr. Mundo,Gangplank,1
LPL,2018-2,8,1,Blue,Support,Five,OMG,Gragas,Tahm Kench,Nocturne,Kled,Dr. Mundo,Gangplank,1
LPL,2018-2,8,1,Blue,Top,Xiyang,OMG,Cho'gath,Tahm Kench,Nocturne,Kled,Dr. Mundo,Gangplank,1
LPL,2018-2,8,1,Red,ADC,SmLz,Rogue Warriors,Jhin,Aatrox,Alistar,Rakan,Gnar,Jax,0
LPL,2018-2,8,1,Red,Jungle,Flawless,Rogue Warriors,Camille,Aatrox,Alistar,Rakan,Gnar,Jax,0
LPL,2018-2,8,1,Red,Middle,Doinb,Rogue Warriors,Ryze,Aatrox,Alistar,Rakan,Gnar,Jax,0
LPL,2018-2,8,1,Red,Support,killua,Rogue Warriors,Shen,Aatrox,Alistar,Rakan,Gnar,Jax,0
LPL,2018-2,8,1,Red,Top,Mouse,Rogue Warriors,Ornn,Aatrox,Alistar,Rakan,Gnar,Jax,0
LPL,2018-2,8,2,Blue,ADC,Chelly,OMG,Kai'Sa,Tahm Kench,Nocturne,Ryze,Gangplank,Xayah,0
LPL,2018-2,8,2,Blue,Jungle,jiekou,OMG,Camille,Tahm Kench,Nocturne,Ryze,Gangplank,Xayah,0
LPL,2018-2,8,2,Blue,Middle,icon,OMG,Fiora,Tahm Kench,Nocturne,Ryze,Gangplank,Xayah,0
LPL,2018-2,8,2,Blue,Support,Five,OMG,Alistar,Tahm Kench,Nocturne,Ryze,Gangplank,Xayah,0
LPL,2018-2,8,2,Blue,Top,Xiyang,OMG,Ornn,Tahm Kench,Nocturne,Ryze,Gangplank,Xayah,0
LPL,2018-2,8,2,Red,ADC,SmLz,Rogue Warriors,Ezreal,Aatrox,Taliyah,Trundle,LeBlanc,Zoe,1
LPL,2018-2,8,2,Red,Jungle,Flawless,Rogue Warriors,Sejuani,Aatrox,Taliyah,Trundle,LeBlanc,Zoe,1
LPL,2018-2,8,2,Red,Middle,Doinb,Rogue Warriors,Kled,Aatrox,Taliyah,Trundle,LeBlanc,Zoe,1
LPL,2018-2,8,2,Red,Support,killua,Rogue Warriors,Rakan,Aatrox,Taliyah,Trundle,LeBlanc,Zoe,1
LPL,2018-2,8,2,Red,Top,Mouse,Rogue Warriors,Dr. Mundo,Aatrox,Taliyah,Trundle,LeBlanc,Zoe,1
LPL,2018-2,8,3,Blue,ADC,Chelly,OMG,Tristana,Tahm Kench,Nocturne,Kled,Orianna,Cassiopeia,0
LPL,2018-2,8,3,Blue,Jungle,jiekou,OMG,Gragas,Tahm Kench,Nocturne,Kled,Orianna,Cassiopeia,0
LPL,2018-2,8,3,Blue,Middle,icon,OMG,Ryze,Tahm Kench,Nocturne,Kled,Orianna,Cassiopeia,0
LPL,2018-2,8,3,Blue,Support,Five,OMG,Alistar,Tahm Kench,Nocturne,Kled,Orianna,Cassiopeia,0
LPL,2018-2,8,3,Blue,Top,Xiyang,OMG,Gangplank,Tahm Kench,Nocturne,Kled,Orianna,Cassiopeia,0
LPL,2018-2,8,3,Red,ADC,SmLz,Rogue Warriors,Ezreal,Aatrox,Taliyah,Trundle,Camille,Xin Zhao,1
LPL,2018-2,8,3,Red,Jungle,Flawless,Rogue Warriors,Kindred,Aatrox,Taliyah,Trundle,Camille,Xin Zhao,1
LPL,2018-2,8,3,Red,Middle,Doinb,Rogue Warriors,Kassadin,Aatrox,Taliyah,Trundle,Camille,Xin Zhao,1
LPL,2018-2,8,3,Red,Support,killua,Rogue Warriors,Rakan,Aatrox,Taliyah,Trundle,Camille,Xin Zhao,1
LPL,2018-2,8,3,Red,Top,Mouse,Rogue Warriors,Dr. Mundo,Aatrox,Taliyah,Trundle,Camille,Xin Zhao,1
LPL,2018-2,8,1,Blue,ADC,Mystic,Team WE,Tristana,Taliyah,Swain,Gragas,Malphite,Ornn,1
LPL,2018-2,8,1,Blue,Jungle,Condi,Team WE,Camille,Taliyah,Swain,Gragas,Malphite,Ornn,1
LPL,2018-2,8,1,Blue,Middle,xiye,Team WE,Ryze,Taliyah,Swain,Gragas,Malphite,Ornn,1
LPL,2018-2,8,1,Blue,Support,Missing,Team WE,Rakan,Taliyah,Swain,Gragas,Malphite,Ornn,1
LPL,2018-2,8,1,Blue,Top,957,Team WE,Gnar,Taliyah,Swain,Gragas,Malphite,Ornn,1
LPL,2018-2,8,1,Red,ADC,Chelly,OMG,Kai'Sa,Tahm Kench,Aatrox,Ezreal,Xayah,Lucian,0
LPL,2018-2,8,1,Red,Jungle,jiekou,OMG,Trundle,Tahm Kench,Aatrox,Ezreal,Xayah,Lucian,0
LPL,2018-2,8,1,Red,Middle,icon,OMG,Kled,Tahm Kench,Aatrox,Ezreal,Xayah,Lucian,0
LPL,2018-2,8,1,Red,Support,Five,OMG,Alistar,Tahm Kench,Aatrox,Ezreal,Xayah,Lucian,0
LPL,2018-2,8,1,Red,Top,Xiyang,OMG,Cho'gath,Tahm Kench,Aatrox,Ezreal,Xayah,Lucian,0
LPL,2018-2,8,2,Blue,ADC,Mystic,Team WE,Xayah,Taliyah,Swain,Gragas,Gnar,Zoe,0
LPL,2018-2,8,2,Blue,Jungle,Condi,Team WE,Trundle,Taliyah,Swain,Gragas,Gnar,Zoe,0
LPL,2018-2,8,2,Blue,Middle,xiye,Team WE,Yasuo,Taliyah,Swain,Gragas,Gnar,Zoe,0
LPL,2018-2,8,2,Blue,Support,Missing,Team WE,Rakan,Taliyah,Swain,Gragas,Gnar,Zoe,0
LPL,2018-2,8,2,Blue,Top,957,Team WE,Cho'gath,Taliyah,Swain,Gragas,Gnar,Zoe,0
LPL,2018-2,8,2,Red,ADC,Chelly,OMG,Kai'Sa,Aatrox,Ezreal,Tahm Kench,Ryze,LeBlanc,1
LPL,2018-2,8,2,Red,Jungle,jiekou,OMG,Camille,Aatrox,Ezreal,Tahm Kench,Ryze,LeBlanc,1
LPL,2018-2,8,2,Red,Middle,icon,OMG,Vladimir,Aatrox,Ezreal,Tahm Kench,Ryze,LeBlanc,1
LPL,2018-2,8,2,Red,Support,Five,OMG,Alistar,Aatrox,Ezreal,Tahm Kench,Ryze,LeBlanc,1
LPL,2018-2,8,2,Red,Top,Xiyang,OMG,Ornn,Aatrox,Ezreal,Tahm Kench,Ryze,LeBlanc,1
LPL,2018-2,8,3,Blue,ADC,Mystic,Team WE,Xayah,Taliyah,Swain,Camille,Ryze,Kassadin,0
LPL,2018-2,8,3,Blue,Jungle,Condi,Team WE,Gragas,Taliyah,Swain,Camille,Ryze,Kassadin,0
LPL,2018-2,8,3,Blue,Middle,xiye,Team WE,LeBlanc,Taliyah,Swain,Camille,Ryze,Kassadin,0
LPL,2018-2,8,3,Blue,Support,Missing,Team WE,Rakan,Taliyah,Swain,Camille,Ryze,Kassadin,0
LPL,2018-2,8,3,Blue,Top,957,Team WE,Gnar,Taliyah,Swain,Camille,Ryze,Kassadin,0
LPL,2018-2,8,3,Red,ADC,Chelly,OMG,Kai'Sa,Aatrox,Ezreal,Tahm Kench,Xin Zhao,Kindred,1
LPL,2018-2,8,3,Red,Jungle,jiekou,OMG,Trundle,Aatrox,Ezreal,Tahm Kench,Xin Zhao,Kindred,1
LPL,2018-2,8,3,Red,Middle,icon,OMG,Vladimir,Aatrox,Ezreal,Tahm Kench,Xin Zhao,Kindred,1
LPL,2018-2,8,3,Red,Support,Five,OMG,Alistar,Aatrox,Ezreal,Tahm Kench,Xin Zhao,Kindred,1
LPL,2018-2,8,3,Red,Top,Xiyang,OMG,Ornn,Aatrox,Ezreal,Tahm Kench,Xin Zhao,Kindred,1
LPL,2018-2,8,1,Blue,ADC,Fury,Suning Gaming,Ahri,Tahm Kench,Kindred,Taliyah,LeBlanc,Ryze,1
LPL,2018-2,8,1,Blue,Jungle,H4cker,Suning Gaming,Trundle,Tahm Kench,Kindred,Taliyah,LeBlanc,Ryze,1
LPL,2018-2,8,1,Blue,Middle,Angel,Suning Gaming,Orianna,Tahm Kench,Kindred,Taliyah,LeBlanc,Ryze,1
LPL,2018-2,8,1,Blue,Support,Yoon,Suning Gaming,Alistar,Tahm Kench,Kindred,Taliyah,LeBlanc,Ryze,1
LPL,2018-2,8,1,Blue,Top,XiaoAL,Suning Gaming,Gnar,Tahm Kench,Kindred,Taliyah,LeBlanc,Ryze,1
LPL,2018-2,8,1,Red,ADC,Uzi,Royal Never Give Up,Lucian,Aatrox,Shen,Swain,Cassiopeia,Zoe,0
LPL,2018-2,8,1,Red,Jungle,Karsa,Royal Never Give Up,Camille,Aatrox,Shen,Swain,Cassiopeia,Zoe,0
LPL,2018-2,8,1,Red,Middle,xiaohu,Royal Never Give Up,Azir,Aatrox,Shen,Swain,Cassiopeia,Zoe,0
LPL,2018-2,8,1,Red,Support,Ming,Royal Never Give Up,Rakan,Aatrox,Shen,Swain,Cassiopeia,Zoe,0
LPL,2018-2,8,1,Red,Top,Zz1tai,Royal Never Give Up,Jayce,Aatrox,Shen,Swain,Cassiopeia,Zoe,0
LPL,2018-2,8,2,Blue,ADC,Fury,Suning Gaming,Swain,Taliyah,Kindred,Tahm Kench,Gangplank,Kai'Sa,1
LPL,2018-2,8,2,Blue,Jungle,H4cker,Suning Gaming,Olaf,Taliyah,Kindred,Tahm Kench,Gangplank,Kai'Sa,1
LPL,2018-2,8,2,Blue,Middle,Angel,Suning Gaming,Azir,Taliyah,Kindred,Tahm Kench,Gangplank,Kai'Sa,1
LPL,2018-2,8,2,Blue,Support,Yoon,Suning Gaming,Rakan,Taliyah,Kindred,Tahm Kench,Gangplank,Kai'Sa,1
LPL,2018-2,8,2,Blue,Top,XiaoAL,Suning Gaming,Gnar,Taliyah,Kindred,Tahm Kench,Gangplank,Kai'Sa,1
LPL,2018-2,8,2,Red,ADC,Uzi,Royal Never Give Up,Vayne,Aatrox,Trundle,Shen,Camille,Zac,0
LPL,2018-2,8,2,Red,Jungle,Karsa,Royal Never Give Up,Sejuani,Aatrox,Trundle,Shen,Camille,Zac,0
LPL,2018-2,8,2,Red,Middle,xiaohu,Royal Never Give Up,Orianna,Aatrox,Trundle,Shen,Camille,Zac,0
LPL,2018-2,8,2,Red,Support,Ming,Royal Never Give Up,Alistar,Aatrox,Trundle,Shen,Camille,Zac,0
LPL,2018-2,8,2,Red,Top,Zz1tai,Royal Never Give Up,Ornn,Aatrox,Trundle,Shen,Camille,Zac,0
LPL,2018-2,8,1,Blue,ADC,iBOY,Edward Gaming,Varus,Gnar,LeBlanc,Xayah,Ornn,Trundle,1
LPL,2018-2,8,1,Blue,Jungle,ClearLove,Edward Gaming,Rek'Sai,Gnar,LeBlanc,Xayah,Ornn,Trundle,1
LPL,2018-2,8,1,Blue,Middle,Scout,Edward Gaming,Vel'koz,Gnar,LeBlanc,Xayah,Ornn,Trundle,1
LPL,2018-2,8,1,Blue,Support,meiko,Edward Gaming,Tahm Kench,Gnar,LeBlanc,Xayah,Ornn,Trundle,1
LPL,2018-2,8,1,Blue,Top,ray,Edward Gaming,Cho'gath,Gnar,LeBlanc,Xayah,Ornn,Trundle,1
LPL,2018-2,8,1,Red,ADC,Mystic,Team WE,Ezreal,Aatrox,Zoe,Evelynn,Orianna,Yasuo,0
LPL,2018-2,8,1,Red,Jungle,Pepper,Team WE,Xin Zhao,Aatrox,Zoe,Evelynn,Orianna,Yasuo,0
LPL,2018-2,8,1,Red,Middle,xiye,Team WE,Ryze,Aatrox,Zoe,Evelynn,Orianna,Yasuo,0
LPL,2018-2,8,1,Red,Support,Ben,Team WE,Braum,Aatrox,Zoe,Evelynn,Orianna,Yasuo,0
LPL,2018-2,8,1,Red,Top,957,Team WE,Shen,Aatrox,Zoe,Evelynn,Orianna,Yasuo,0
LPL,2018-2,8,2,Blue,ADC,iBOY,Edward Gaming,Varus,Gnar,Ezreal,Xayah,LeBlanc,Ornn,1
LPL,2018-2,8,2,Blue,Jungle,ClearLove,Edward Gaming,Trundle,Gnar,Ezreal,Xayah,LeBlanc,Ornn,1
LPL,2018-2,8,2,Blue,Middle,Scout,Edward Gaming,Orianna,Gnar,Ezreal,Xayah,LeBlanc,Ornn,1
LPL,2018-2,8,2,Blue,Support,meiko,Edward Gaming,Rakan,Gnar,Ezreal,Xayah,LeBlanc,Ornn,1
LPL,2018-2,8,2,Blue,Top,ray,Edward Gaming,Gragas,Gnar,Ezreal,Xayah,LeBlanc,Ornn,1
LPL,2018-2,8,2,Red,ADC,Mystic,Team WE,Kai'Sa,Aatrox,Evelynn,Tahm Kench,Zoe,Ryze,0
LPL,2018-2,8,2,Red,Jungle,Pepper,Team WE,Camille,Aatrox,Evelynn,Tahm Kench,Zoe,Ryze,0
LPL,2018-2,8,2,Red,Middle,xiye,Team WE,Galio,Aatrox,Evelynn,Tahm Kench,Zoe,Ryze,0
LPL,2018-2,8,2,Red,Support,Ben,Team WE,Alistar,Aatrox,Evelynn,Tahm Kench,Zoe,Ryze,0
LPL,2018-2,8,2,Red,Top,957,Team WE,Jarvan IV,Aatrox,Evelynn,Tahm Kench,Zoe,Ryze,0
LPL,2018-2,8,1,Blue,ADC,Qiuqiu,Topsports Gaming,Ahri,Tahm Kench,Ezreal,Morgana,Lucian,Ornn,0
LPL,2018-2,8,1,Blue,Jungle,Xx,Topsports Gaming,Gragas,Tahm Kench,Ezreal,Morgana,Lucian,Ornn,0
LPL,2018-2,8,1,Blue,Middle,Corn,Topsports Gaming,Yasuo,Tahm Kench,Ezreal,Morgana,Lucian,Ornn,0
LPL,2018-2,8,1,Blue,Support,CAT,Topsports Gaming,Alistar,Tahm Kench,Ezreal,Morgana,Lucian,Ornn,0
LPL,2018-2,8,1,Blue,Top,Moyu,Topsports Gaming,Gnar,Tahm Kench,Ezreal,Morgana,Lucian,Ornn,0
LPL,2018-2,8,1,Red,ADC,Mystic,Team WE,Xayah,Aatrox,Taliyah,Swain,Gangplank,Tristana,1
LPL,2018-2,8,1,Red,Jungle,Condi,Team WE,Trundle,Aatrox,Taliyah,Swain,Gangplank,Tristana,1
LPL,2018-2,8,1,Red,Middle,xiye,Team WE,LeBlanc,Aatrox,Taliyah,Swain,Gangplank,Tristana,1
LPL,2018-2,8,1,Red,Support,Missing,Team WE,Rakan,Aatrox,Taliyah,Swain,Gangplank,Tristana,1
LPL,2018-2,8,1,Red,Top,957,Team WE,Cho'gath,Aatrox,Taliyah,Swain,Gangplank,Tristana,1
LPL,2018-2,8,2,Blue,ADC,Mystic,Team WE,Sivir,Taliyah,Swain,Yasuo,LeBlanc,Gangplank,0
LPL,2018-2,8,2,Blue,Jungle,Condi,Team WE,Trundle,Taliyah,Swain,Yasuo,LeBlanc,Gangplank,0
LPL,2018-2,8,2,Blue,Middle,xiye,Team WE,Ryze,Taliyah,Swain,Yasuo,LeBlanc,Gangplank,0
LPL,2018-2,8,2,Blue,Support,Missing,Team WE,Braum,Taliyah,Swain,Yasuo,LeBlanc,Gangplank,0
LPL,2018-2,8,2,Blue,Top,957,Team WE,Cho'gath,Taliyah,Swain,Yasuo,LeBlanc,Gangplank,0
LPL,2018-2,8,2,Red,ADC,Qiuqiu,Topsports Gaming,Varus,Aatrox,Ezreal,Rakan,Miss Fortune,Xayah,1
LPL,2018-2,8,2,Red,Jungle,Xx,Topsports Gaming,Camille,Aatrox,Ezreal,Rakan,Miss Fortune,Xayah,1
LPL,2018-2,8,2,Red,Middle,Corn,Topsports Gaming,Orianna,Aatrox,Ezreal,Rakan,Miss Fortune,Xayah,1
LPL,2018-2,8,2,Red,Support,CAT,Topsports Gaming,Tahm Kench,Aatrox,Ezreal,Rakan,Miss Fortune,Xayah,1
LPL,2018-2,8,2,Red,Top,Moyu,Topsports Gaming,Gnar,Aatrox,Ezreal,Rakan,Miss Fortune,Xayah,1
LPL,2018-2,8,3,Blue,ADC,Qiuqiu,Topsports Gaming,Vladimir,Rakan,LeBlanc,Tahm Kench,Lissandra,Trundle,1
LPL,2018-2,8,3,Blue,Jungle,Xx,Topsports Gaming,Gragas,Rakan,LeBlanc,Tahm Kench,Lissandra,Trundle,1
LPL,2018-2,8,3,Blue,Middle,Corn,Topsports Gaming,Yasuo,Rakan,LeBlanc,Tahm Kench,Lissandra,Trundle,1
LPL,2018-2,8,3,Blue,Support,CAT,Topsports Gaming,Shen,Rakan,LeBlanc,Tahm Kench,Lissandra,Trundle,1
LPL,2018-2,8,3,Blue,Top,Moyu,Topsports Gaming,Kled,Rakan,LeBlanc,Tahm Kench,Lissandra,Trundle,1
